CD_CENTRO,ETIQUETA,DIRECCION,CMUNI,MUNICIPIO,UTM_Y,UTM_X
28047162,EEI Los Pinos,"Avda los Pinos, 2",074,Leganés,4463964,434146
28047174,EEI Lozoya,"Calle Luna, 37",076,Lozoya,4533474,433423
28047186,EEI Lozoyuela,"Cmno. Viejo de Torrelaguna, 2",901,Lozoyuela-Navas-Sieteiglesias,4530712,448226
28047198,EEI Miraflores de la Sierra,"Avda Constitución, 3",085,Miraflores de la Sierra,4518225,435733
28047204,EEI Montejo de la Sierra,"Avda Soto, 1",088,Montejo de la Sierra,4545270,455013
28047216,EEI Navalagamella,"Calle Cuesta, 10",095,Navalagamella,4480410,404687
28047228,EEI Nuevo Baztán,"Avda Glasgow, s/n",100,Nuevo Baztán,4467816,479263
28047231,EEI Perales de Tajuña,"Ctra M-302 (Morata), 7",110,Perales de Tajuña,4453532,470010
28047241,EEI Rascafría,"Calle Cuesta del Chorro, 6",120,Rascafría,4528158,425785
28047253,EEI El Parque,"Ctra M-512 (Navas del Rey), 9",125,Robledo de Chavela,4483655,394903
28047265,EEI El Trébol,"Calle Trébol, 2",140,Serranillos del Valle,4450822,425017
28047277,EEI Torrelaguna,"Calle Fray José de Almonacid, 1-3",151,Torrelaguna,4519360,454729
28047289,EEI Torremocha de Jarama,"Plaza Manuel Sanz Huerta, 1",153,Torremocha de Jarama,4520534,458233
28047290,EEI Arco Iris,"Calle Ermita, 1",155,Valdaracete,4451221,483553
28047307,EEI Villamanrique de Tajo,"Calle República Dominicana, 6-8",173,Villamanrique de Tajo,4435485,479646
28047319,EEI El Castillo,"Calle San José, 2",180,Villarejo de Salvanés,4446378,476633
28047401,EEI La Noria,"Avda Francia, 22",074,Leganés,4465375,436679
28047411,IES Príncipe Felipe,"Calle Finisterre, 60",079,Madrid,4481355,440441
28047423,EEI Rayuela,Calle Electrodo (Plaza Ecópolis),123,Rivas-Vaciamadrid,4467232,453460
28047435,EEI Grimm,"Calle Aloe, 18 c/v Calle Pinos",123,Rivas-Vaciamadrid,4468072,454744
28047447,EEI El Escondite,"Calle Las Panaderas, 12",058,Fuenlabrada,4458982,432083
28047460,EEI Adivinanzas,"Calle Palmeras, 1",007,Alcorcón,4465986,429011
28047472,EEI El Alba,"Calle Toledo, 181",079,Madrid,4472577,439441
28047484,EEI La Colina,"Calle Nuestra Señora de Araceli, 2",079,Madrid,4480327,451002
28047496,EEI Romanillos,"Calle Cazorla, 2",022,Boadilla del Monte,4473075,425222
28047502,EEI Los Arcos,"Calle Juan Gris, 1",045,Colmenar Viejo,4502681,434518
28047514,EEI La Vaca Flora,"Calle Madroños, 7",047,Collado Villalba,4497694,415369
28047526,EEI La Cometa,"Calle Córdoba, 2",005,Alcalá de Henares,4481889,470722
28047538,EEI El Cuco,"Calle Maestro, 10",074,Leganés,4464214,435929
28047541,EEI La Dehesa,"Calle Alfonso XIII, 18",054,Escorial (El),4492757,404852
28047551,EEI Agua Dulce,"Calle Leñeros, 25",079,Madrid,4478381,439858
28047563,EEI Los Gorriones,"Calle Fuengirola, 25",079,Madrid,4470498,445563
28047575,EEI La Luna,"Calle Campos de Castilla, 8",065,Getafe,4463915,443919
28047587,EEI Colorín Colorado,"Calle Conde de Torralba, 8",079,Madrid,4481086,441973
28047599,EEI El Lirón,"Calle Pico de los Artilleros, 123",079,Madrid,4472521,445474
28047605,EEI Manantial,"Calle Siega, 4",061,Galapagar,4493082,415508
28047617,EEI Parque Coimbra,"Calle Cerezo, s/n",092,Móstoles,4463010,421678
28047629,EEI Gallipatos,"Avda Nuevo Versalles, 14",058,Fuenlabrada,4460907,429413
28047630,EEI Petirrojo,"Calle Luis Buñuel, 4",079,Madrid,4470916,445328
28047642,EEI Platero,"Avda Covibar, 4",123,Rivas-Vaciamadrid,4468327,453173
28047654,EEI Hiedra,"Calle Amposta, 34",079,Madrid,4474905,447450
28047666,EEI La Rampa,"Calle Chile, 126",049,Coslada,4474986,453210
28047678,EEI Retamar,"Calle Felipe de Diego, 8",079,Madrid,4470015,443934
28047681,EEI Rincón Florido,"Ctra de los Molinos, 5",038,Cercedilla,4509863,410010
28047691,EEI Rosa,"Paseo Habana, 173",079,Madrid,4479664,442364
28047708,EEI Tris - Tras,"Cmno de La Cantueña, s/n",106,Parla,4455223,435136
28047711,EEI Los Juncos,"Plaza Juventud, 7",079,Madrid,4473337,448603
28047733,EEI Tucán,"Avda Reyes Católicos, 24",005,Alcalá de Henares,4480656,468138
28047745,EEI Galatea,"Calle Fuente del Sol, 85",005,Alcalá de Henares,4480035,468889
28047757,EEI Garabatos,"Calle Emilia Pardo Bazán, 13",009,Algete,4494512,457122
28047769,EEI Elmer,"Avda Tielmes, 23",035,Carabaña,4456415,480154
28047770,EEI Colorín Colorado,"Cmno del Molino, 8",032,Camarma de Esteruelas,4488446,468084
28047782,EEI Campo Real Nº 1,"Calle Peaje, 2",033,Campo Real,4465564,467696
28047794,EEI Cenicientos,"Calle Ronda del Sur, 108",037,Cenicientos,4457773,375247
28047800,EEI Collado Mediano,"Avda Madrid, 23",046,Collado Mediano,4505424,413777
28047812,EEI La Olma,"Calle Guillermo Bonet, 1",042,Colmenar del Arroyo,4474900,398237
28047824,EEI Daganzo,"Calle Hermanos Álvarez Quintero, 22",053,Daganzo de Arriba,4488230,460819
28047836,EEI La Cigüeña,"Calle Teruel, 12 B",059,Fuente El Saz de Jarama,4497840,455780
28047848,EEI Fresno de Torote,"Cmno Valdeavero, 2",057,Fresno de Torote,4496957,466350
28047851,EEI Griñón,"Calle Ermita, 3",066,Griñón,4452158,427457
28047861,EEI Amadeo Víves,"Calle los Yébenes, 6",079,Madrid,4472081,435850
28047873,EEI Colmenar VIejo,"Calle Gustavo Adolfo Bécquer, 18",045,Colmenar Viejo,4501364,434036
28047885,EA Cobeña,"Calle Fuente del Saz, 8",041,Cobeña,4491165,457303
28047897,EEI Parque de Hortaleza,"Calle Mar Caspio, 6",079,Madrid,4480518,445270
28047903,EEI Lope de Vega,"Calle Inglaterra D-11, 8",079,Madrid,4471798,438618
28047915,EEI El Sur,"Calle Cifuentes, 12",079,Madrid,4466759,440656
28047927,EEI Cascabel,"Camino de la Virgen de la Cabeza, 15",083,Meco,4488736,471919
28047940,EEI Moralzarzal,"Cmno Alpedrete, 2",090,Moralzarzal,4503364,417671
28047952,EEI Morata de Tajuña  Nº 1,"Plaza Claudio Vázquez, s/n",091,Morata de Tajuña,4453259,462726
28047964,EEI Navacerrada,"Avda Rosal, 4 (Colonia Mata del Rosal)",093,Navacerrada,4508518,413874
28047988,EEI Cinta y Elisa,"Avenida Olímpica, 3",099,Navas del Rey,4471715,393969
28048002,EEI Patones,"Avda Madrid, 82",107,Patones,4522868,459261
28048014,EEI El Pocito,"Calle Cultura, s/n (Calle Polideportivo, 12)",108,Pedrezuela,4511079,449531
28048026,EEI Los Cascabeles,"Carretera San Ramón, 2",109,Pelayos de la Presa,4468917,387156
28048038,EEI Pozuelo del Rey,"Plaza Carlos Ruiz, 2",116,Pozuelo del Rey,4468404,472708
28048041,EEI Los Picapiedra,"Avda Doce de Octubre, 33",132,San Martín de la Vega,4450947,450743
28048063,EEI La Luna,"Avda Ferrocarril, s/n",133,San Martín de Valdeiglesias,4469188,381137
28048075,EEI La Pájara Pinta,"Paseo Olivar, 3",141,Sevilla la Nueva,4466814,412361
28048087,EEI Talamanca de Jarama,"Calle Almazara, 22",145,Talamanca de Jarama,4510889,456732
28048099,EEI Tielmes,"Calle Perdiz, 4",146,Tielmes,4455227,473312
28048105,EEI Titulcia,"Calle Grande, 36",147,Titulcia,4443086,451485
28048117,EEI El Bosque Encantado,"Plaza Morales, 6",154,Torres de la Alameda,4472693,469421
28048129,EEI Valdetorres de Jarama,"Calle Mar Adriático, 6",164,Valdetorres de Jarama,4504672,456643
28048130,EEI Valdilecha,"Calle Miguel de Cervantes, 2",165,Valdilecha,4460404,474510
28048142,EEI El Cascanueces,"Calle Paz Camacho, 72",167,Velilla de San Antonio,4469272,458626
28048154,EEI Venturada,"Calle Álamos, s/n",169,Venturada,4516502,447617
28048166,EEI Villaconejos,"Paseo Santa Ana, 1",170,Villaconejos,4439654,458603
28048181,EEI Valdemorillo,"Cmno Eras de San Juan, 12",160,Valdemorillo,4483823,410276
28048208,EEI Los Compañeros,"Calle Rafael Fernández Hijicos, 12",079,Madrid,4471436,445978
28048282,IES Puerta Bonita,"Calle Padre Amigó, 5",079,Madrid,4470088,437414
28048294,IES Hotel Escuela de la Comunidad de Madrid,"Ctra (M-607) Colmenar Viejo Viejo, km. 12.8",079,Madrid,4486329,442188
28048403,CEIP Clara Campoamor,"Calle Luis Morales, 2",106,Parla,4454764,435414
28048476,IES Federico García Lorca,"Calle Gimnasio, 1",127,Rozas de Madrid (Las),4489316,423895
28048491,EA Perales de Tajuña,"Calle Mayor Alta, 37",110,Perales de Tajuña,4454030,470000
28048506,EA San Lorenzo de El Escorial,"Calle Vista Bella, 5",131,San Lorenzo de El Escorial,4494691,403859
28048518,EA Tielmes,"Calle Real, 39",146,Tielmes,4454923,472929
28048521,EA Valdilecha,"Calle Miguel de Cervantes, 2",165,Valdilecha,4460403,474489
28048531,EA Campo Real,"Ctra Villar del Olmo, 4",033,Campo Real,4465342,467687
28048543,EA Soto del Real,"Calle Orden-Prado Real, 10",144,Soto del Real,4511569,433840
28048555,EA Villaviciosa de Odón,Calle Torrelaguna c/v Calle Cerro de los Ángeles,181,Villaviciosa de Odón,4467581,423123
28048579,EEI La Locomotora,"Avda Pontevedra, 2",134,San Sebastián de los Reyes,4490076,446860
28048580,EEI El Molino,"Avda Europa, 25",058,Fuenlabrada,4459790,431231
28048592,EEI Triángulo,"Calle Córdoba, 15",113,Pinto,4455004,440891
28048609,EEI El Romancero,"Calle Dinamarca, 11",074,Leganés,4465704,436917
28048610,EEI Gloria Fuertes,"Calle León Felipe, 24",014,Arganda del Rey,4461063,462170
28048622,EEI El Espinillo,"Pasaje de La Avenencia, 2",079,Madrid,4467898,441665
28048634,EEI Gloria Fuertes,"Calle Islas Cíes, 2",007,Alcorcón,4466375,431167
28048646,EEI Platero y Yo,"Calle Jacinto Benavente, 15",073,Humanes de Madrid,4456919,429972
28048658,EEI Pilocha,"Calle Antonio Machado, s/n",084,Mejorada del Campo,4471542,459163
28048661,EEI La Pradera,"Calle Antonio Vico, 8",079,Madrid,4472114,438964
28048671,EEI Maestra María Ángeles Cabello,"Avda Arrieros, 4",029,Cabanillas de la Sierra,4519649,447084
28048683,EEI Guadarrama,"Calle Escoriales, 3",068,Guadarrama,4502558,408106
28048695,EEI Burbujas,"Calle San Bernardo, 13",074,Leganés,4468086,433876
28048701,EEI Federico García Lorca,"Calle Molino, 3",075,Loeches,4470374,464936
28048713,EEI Navalafuente,"Calle Iglesia, 6",094,Navalafuente,4519389,443044
28048725,EEI Redueña,"Calle Las Eras, s/n",121,Redueña,4518458,449020
28048737,EEI El Olmo,"Calle Carlos Ruiz, 13",179,Villar del Olmo,4465173,480001
28048749,EEI Marionetas,"Calle Mondéjar, 29",172,Villalbilla,4475915,474546
28048750,EEI Villavieja de Lozoya,"Calle Fragua, 2",182,Villavieja del Lozoya,4539575,443611
28048762,EEI La Candelaria,"Calle Abedul, 1",002,Ajalvir,4487429,459661
28048981,EEI Los Álamos,"Calle Gerardo Diego, 5",115,Pozuelo de Alarcón,4475921,430697
28049021,EEI Valdelaparra,"Avda Camilo José Cela, 26",006,Alcobendas,4488177,444256
28049055,EEI Arco Iris,"Calle Valverde de Alcalá, 1",005,Alcalá de Henares,4482378,468935
28049067,EEI Barco de Papel,"Avda los Cinco Siglos, s/n c/v Calle Alcazar de Segovia, 23",096,Navalcarnero,4459461,413766
28049079,EEI Zarabanda,"Calle Ataulfo Argenta, 2",106,Parla,4453533,434355
28049080,EEI Rosa Caramelo,"Calle Gabriela Mistral, 8",074,Leganés,4466244,436674
28049092,EEI Los Cedros,"Cmno Móstoles, 1",176,Villanueva de la Cañada,4477519,415071
28049109,EEI Huerta Chica,"Calle Solana, s/n",130,San Fernando de Henares,4474630,454719
28049110,EEI Gloria Fuertes,"Avda España, 2",144,Soto del Real,4511745,433179
28049134,EEI Pasacalles,"Calle Miguel Delibes, 1",009,Algete,4494542,457302
28049146,EEI Piruetas,"Avda Canillejas a Vicálvaro, 82",079,Madrid,4474994,447980
28049158,EEI Colorines,"Avda España, 66",065,Getafe,4463137,439104
28049183,EEI República del Brasil,"Avda Fueros, 34",079,Madrid,4469049,441450
28049195,EEI Cancionero,"Calle Emilia Pardo Bazán, s/n c/v Calle Concha Espina",065,Getafe,4464086,438454
28049201,EEI Valle de Luz,"Calle Las Dálias, 3",087,Molinos (Los),4507514,409166
28049341,IES Centro de Capacitación Agraria,"Avda Viveros, 1",181,Villaviciosa de Odón,4468058,424368
28049365,CEIP Guindalera,"Calle Bóston, 1",079,Madrid,4476492,443436
28049377,CEIP María Moliner,"Calle Arcos de Jalón, 34",079,Madrid,4474762,447498
28049389,CEIP Maestra Trinidad García,"Calle Cáceres, 6",058,Fuenlabrada,4460217,431882
28049390,CEIP Antonio Machado,"Calle Comunidad de Madrid, 4",058,Fuenlabrada,4458706,431977
28049407,CEIP Giner de los Ríos,"Avda Andes, 17",058,Fuenlabrada,4460809,433209
28049419,CEIP León Felipe,"Avda Carlos V, 28",092,Móstoles,4463575,427624
28049420,CEIP Miguel Delibes,"Avda O.N.U., 19",092,Móstoles,4464426,427603
28049432,CEIP Pablo Sorozabal,"Calle Hermanos Pinzón, 21",092,Móstoles,4463909,427684
28049444,CEIP Alonso Cano,"Calle Alonso Cano, 1",092,Móstoles,4465062,425970
28049456,CEIP Severo Ochoa,"Calle Violeta, 7",092,Móstoles,4465492,426336
28049468,CEIP Joan Miró,"Calle París, 3",092,Móstoles,4463228,426785
28049481,CEIP Rafael Alberti,"Paseo Provincias, s/n",123,Rivas-Vaciamadrid,4469350,454439
28049493,CEIP Gloria Fuertes,"Calle Estación, 36",083,Meco,4489033,472589
28049626,CEIP Serracines,"Calle Romeral, 15",057,Fresno de Torote,4496780,466380
28049833,EEI  Morata de Tajuña  Nº 2,"Calle Grupo Escolar, 1",091,Morata de Tajuña,4453470,462547
28049845,EEI Baobab,"Calle San José, s/n",161,Valdemoro,4449013,442022
28049951,EEI Daniel Vázquez Díaz,"Calle Armenteros, 46",079,Madrid,4479625,439534
28049961,EEI San Miguel,"Avda Virgen del Carmen, 32",079,Madrid,4480597,444709
28049985,EA Alpedrete,"Plaza Francisco Rabal, 2",010,Alpedrete,4501191,413445
28049997,EA Belmonte de Tajo,"Calle Tomás Díaz Vázquez, 8",019,Belmonte de Tajo,4442667,471490
28050008,EA Carabaña,"Calle Real, 102",035,Carabaña,4455979,479913
28050011,EA Cercedilla,"Calle Carrera del Señor, 7",038,Cercedilla,4510549,410749
28050021,EA Chapinería,"Calle Colmenar, 13",051,Chapinería,4470665,397312
28050033,EA Ciempozuelos,"Calle Mayor, 1",040,Ciempozuelos,4445560,447316
28050045,EA El Álamo,"Calle Romero, 1",004,Álamo (El),4453709,415581
28050057,EA Fuentidueña de Tajo,"Calle Don Silvino Real, 7",060,Fuentidueña de Tajo,4440957,486229
28050069,EA Meco,"Calle Eras, 4 (Centro Cultural Antonio Llorente)",083,Meco,4489445,472060
28050070,EA Morata de Tajuña,"Calle Tarayuela, s/n",091,Morata de Tajuña,4453537,462540
28050082,EA Nuevo Baztan,"Calle Prado, 5",100,Nuevo Baztán,4468321,479340
28050094,EA Orusco de Tajuña,"Calle José Cañaveras, s/n",102,Orusco de Tajuña,4459333,482313
28050100,EA Torrejón de la Calzada,"Calle Veintisiete de Octubre, 46",149,Torrejón de la Calzada,4450136,432231
28050112,EA Torrelaguna,"Calle Doctor Manuel Hidalgo Huerta, 2",151,Torrelaguna,4519843,454423
28050124,EA Torremocha de Jarama,"Calle Canal de Isabel II, 18",153,Torremocha de Jarama,4520678,458090
28050136,EA Torres de la Alameda,"Calle Escuelas, 8",154,Torres de la Alameda,4472733,469436
28050148,EA Velilla,"Calle Paz Camacho, 70",167,Velilla de San Antonio,4469226,458675
28050151,EA Villa del Prado,"Plaza Francisco Cales Otero, 1",171,Villa del Prado,4458860,389227
28050161,EA Villanueva de La Cañada,"Calle Olivar, 10",176,Villanueva de la Cañada,4478146,415125
28050185,EEI Quijorna,"Calle Navalcarnero, 7",119,Quijorna,4475599,410314
28050343,CEIP Jaime Vera,"Calle Bravo Murillo, 162",079,Madrid,4478231,440398
28050355,CEIP Los Almendros,"Calle Ladera de los Almendros, 45",079,Madrid,4471930,446918
28050367,CEIP Carmen Iglesias,"Avda Labradores, 13",903,Tres Cantos,4494690,440224
28050379,CEIP Peñas Albas,"Calle Portugal, s/n (Peñas Albas)",172,Villalbilla,4477584,469498
28050380,CEIP Espartales,"Calle Rosalia de Castro, 3",005,Alcalá de Henares,4484189,468511
28050392,CEIP La Zarzuela,"Calle Almagro, 2",148,Torrejón de Ardoz,4479293,461769
28050409,CEIP Carlos Ruiz,"Calle Antonio Machado, 48",128,Rozas de Puerto Real,4463301,373159
28050422,CEIP Europa,"Calle Grecia, 1",113,Pinto,4456041,441057
28050434,CEIP Clara Campoamor,"Cmno de Valdemoro, 11",132,San Martín de la Vega,4450657,450332
28050446,CEIP La Encina,"Calle Ramón y Cajal, 3",127,Rozas de Madrid (Las),4485845,423539
28050458,CEIP Federico García Lorca,"Calle Federico García Lorca, 4",022,Boadilla del Monte,4473369,423878
28050525,IES Gabriela Mistral,"Calle Miguel de Cervantes, 104",015,Arroyomolinos,4457469,422105
28050537,IES Alfonso Moreno,"Calle Estudiantes, 3",026,Brunete,4474151,414996
28050549,IES Gabriel Cisneros,"Calle Arizónicas, 20",092,Móstoles,4463161,421548
28050550,IES Sevilla la Nueva,"Calle Ruiseñor, 5",141,Sevilla la Nueva,4466707,412444
28050562,IES Sapere Aude,"Avda Estudiantes, 4",177,Villanueva del Pardillo,4481734,417508
28050628,EEI Luna Lunera,"Calle San Sebastián, 1",123,Rivas-Vaciamadrid,4469236,454423
28050631,EEI El Berrueco,"Calle Real, 26",021,Berrueco (El),4526488,452711
28050653,EEI Los Huertos,"Calle José Cañaveras, 26",102,Orusco de Tajuña,4459231,482223
28050665,EEI El Dragon,"Calle Alcalde Francisco Santero, 4",123,Rivas-Vaciamadrid,4464280,455997
28050677,EEI Alalpardo,"Calle Alcalá (Alalpardo), 25",162,Valdeolmos-Alalpardo,4497348,460064
28050689,EEI Fresnedillas de la Oliva,"Calle Caño, 14",056,Fresnedillas de la Oliva,4482341,400871
28050720,IES Miguel de Cervantes,"Paseo Arroyomolinos, 66",092,Móstoles,4462412,425367
28050732,IES Profesor Julio Pérez,"Avda Levante, 141",123,Rivas-Vaciamadrid,4464787,456355
28056023,CEPA Cid Campeador,"Calle General García Escámez, 12",079,Madrid,4470442,434617
28056035,CEPA Tierruca,"Calle Tierruca, 13",079,Madrid,4470672,444875
28056047,CEPA Virgen de África,"Calle Salvador Martínez, 3",079,Madrid,4468785,440639
28056059,CEPA Sierra Palomeras,"Calle Sierra Vieja, 52",079,Madrid,4469890,446959
28056060,CEPA Primero de Mayo,"Calle Química, 1",074,Leganés,4465839,435091
28056072,CEPA Pablo Neruda,"Avda Carlos V, 25",092,Móstoles,4463482,427764
28056084,CEPA San Ramón,"Calle Pinto, 76",106,Parla,4454622,435295
28056096,CEPA El Empecinado,"Calle Empecinado, 29",005,Alcalá de Henares,4480902,468876
28056102,EA Getafe,"Avda Arcas del Agua, 1",065,Getafe,4460785,436894
28056114,CEPA Puerta Bonita,"Calle Padre Amigó, 5",079,Madrid,4470003,437361
28056126,CEIP Pedro Antonio de Alarcón,"Calle Artemisa, 5",161,Valdemoro,4448557,442063
28056138,CEIP El Peralejo,"Calle Santa Quiteria, 28",010,Alpedrete,4501235,413590
28056400,CEPA JosÉ Hierro,"Ctra Meco, Km. 4",005,Alcalá de Henares,4486014,472022
28056412,CEPA Clara Campoamor,"Ctra Meco, Km.4",005,Alcalá de Henares,4485904,472018
28056424,CEPA Alonso Quijano,"Ctra Pinto- San Martín de la Vega, km 5 (C. Penitenciario Madrid-III)",161,Valdemoro,4452362,443874
28056436,CEPA Alborada,"Ctra Nacional-V (Madrid-Extremadura), Km. 27.7 (Centro Penitenciario)",096,Navalcarnero,4460538,418397
28056448,CEPA Yucatán,"Ctra Comarcal 609, Km. 3,600",144,Soto del Real,4507793,433650
28056451,CEPA Dulce Chacón,"Ctra Nacional 400, Km. 28",013,Aranjuez,4422902,439940
28056527,EA Arroyomolinos,"Calle Madrid, 25",015,Arroyomolinos,4458441,422137
28056539,EA Casarrubuelos,"Cmno Torrejón de Velasco, 14",036,Casarrubuelos,4447190,429379
28056540,EA Colmenar de Oreja,"Plaza Arco, 3",043,Colmenar de Oreja,4440113,466764
28056552,EA Colmenar Viejo,"Avda Andalucía, 55",045,Colmenar Viejo,4502599,434101
28056564,EA El Boalo,"Avda los Prados, 16",023,Boalo (El),4507943,422446
28056588,EA Guadarrama,"Calle Herrenes, s/n",068,Guadarrama,4503011,408231
28056591,EA Villa de Humanes,"Calle Estanislao Zazo, 32",073,Humanes de Madrid,4455907,429542
28056606,EA Loeches,"Plaza Duquesa de Alba, s/n",075,Loeches,4470739,465051
28056618,EA Manzanares El Real,"Calle Cañada, 26",082,Manzanares El Real,4508813,427015
28056621,EA Robledo de Chavela,"Plaza España, 1",125,Robledo de Chavela,4484084,395081
28056631,EA Valdaracete,"Calle Rumbeles, 5",155,Valdaracete,4451178,483497
28056643,EA Valdemoro,"Avda Hispanoamérica, 3 c/v Calle Cuba",161,Valdemoro,4448935,441158
28056655,EA Villalbilla,"Avda España, 2 (Centro Polivalente Peñas Albas)",172,Villalbilla,4477692,469009
28056771,EEI Bravo Murillo,"Calle Islas Cíes, 11",079,Madrid,4481341,439153
28056783,EEI Ntra. Sra. de la Fuencisla,"Calle Tomelloso, 39",079,Madrid,4470170,440770
28056795,EEI Giner de los Ríos,"Calle Membezar, 25",079,Madrid,4470049,443310
28056801,EEI Garabatos,"Avda Reyes Magos, 13",005,Alcalá de Henares,4482391,468031
28056813,EEI Villaamil,"Calle Ginebra, s/n",092,Móstoles,4463054,427424
28056825,EEI Duendes,"Calle Tamarindo, 23",092,Móstoles,4462924,421714
28057015,CEIP El Sol,"Avda Canillejas a Vicálvaro, 82",079,Madrid,4475120,448022
28057027,CEIP Ángel León,"Calle Moradas, 3",045,Colmenar Viejo,4502072,433944
28057039,CEIP Gloria  Fuertes,"Avda Arces, 2",065,Getafe,4463644,439093
28057040,CEIP Anton Sevillano,"Calle Ruiseñor, 3",141,Sevilla la Nueva,4466599,412521
28057064,CEIP Las Veredas,"Cmno de La Nava, s/n",044,Colmenarejo,4488693,413935
28057076,CEIPS El Encinar,"Calle Ribadesella, s/n c/v Calle Castillo de Olivares s/n",152,Torrelodones,4491435,421525
28057088,CEIPS María Moliner,"Avda Rioja, 14",176,Villanueva de la Cañada,4476843,415260
28057180,IES Las Américas,"Calle Felipe II, 13",106,Parla,4454206,435162
28057192,EOI de Boadilla del Monte,"Calle Victoria Eugenia de Battenberg, 10",022,Boadilla del Monte,4473640,424954
28057209,IES Ana María Matute,"Calle Olivar, 14",167,Velilla de San Antonio,4469097,458948
28057210,IES Gaspar Sanz,"Calle Acueducto, 3",083,Meco,4488551,472679
28057222,IES Adolfo Suárez,"Paseo Radar, 33",104,Paracuellos de Jarama,4483709,455492
28057246,EA Manuel Vázquez Montalbán,"Calle Francos Rodríguez, 67",079,Madrid,4478720,439738
28057258,EEI Momo,"Calle Alcorcón, s/n",106,Parla,4454872,434068
28057261,EEI Valle Inclán,"Calle Río Tormes, 29",074,Leganés,4465253,434281
28057271,IES Renacimiento,"Calle Castellflorite, 4",079,Madrid,4471737,437402
28057362,CEIP Siglo XXI,"Ctra de La Coruña, 70",127,Rozas de Madrid (Las),4482504,426540
28057428,EEI Tákara,"Calle Federico García Lorca, 4",022,Boadilla del Monte,4473405,423891
28057431,EEI La Cornisa,"Calle Cristo de La Victoria, 23",079,Madrid,4470270,440438
28057441,EEI Tamaral,"Calle Granja del Conde, 21",080,Majadahonda,4480818,424910
28057453,EEI Los Olivos,"Calle Artemisa, 6",161,Valdemoro,4448496,441950
28057465,EEI Trébol,"Calle Asturias, 89",113,Pinto,4456365,441068
28057489,EEI Pablo Picasso,"Avda. Francisco Javier Sauquillo, 47",058,Fuenlabrada,4459648,432663
28057507,EEI Pilocha,"Calle Ataulfo Argenta, 3",106,Parla,4453364,434275
28057519,EEI El Bosque,"Calle Pintor Rosales, 1",106,Parla,4454969,435245
28057520,EEI Arco Iris,"Calle Olímpica Conchita Puig, 2",007,Alcorcón,4466273,430330
28057532,EEI Los Almendros,"Calle Portugal, s/n (Peñas Albas)",172,Villalbilla,4477605,469546
28057544,EEI La Jara,"Calle Olivar, 4",175,Villamantilla,4466462,404202
28057556,EEI Villanueva de Perales,"Calle Chapinería, 14",178,Villanueva de Perales,4466898,406382
28057568,EEI Sol y Luna,"Calle Luna, s/n",007,Alcorcón,4466088,429942
28057660,CEPA Rivas - Vaciamadrid,"Calle Picos de Urbión, s/n c/v Calle Jaén, 1",123,Rivas-Vaciamadrid,4469378,455204
28057672,CEPA Mario Vargas Llosa,"Calle Carmen Laforet, 1",080,Majadahonda,4480094,426158
28057684,CEPA Pozuelo de Alarcón,"Avda Juan XXIII, 1",115,Pozuelo de Alarcón,4477943,432117
28057696,EEI El Duende,"Plaza Dos de Mayo, 2",079,Madrid,4475369,440232
28057714,EEI Manzanares El Real Nº 1,"Calle Rincón de Aragón, 2",082,Manzanares El Real,4509719,427628
28057726,EEI Santa Cecilia,"Avda Constitución, 2",086,Molar (El),4509785,451055
28057738,EEI Becerril de la Sierra Nº 1,"Calle Cáceres, 3",018,Becerril de la Sierra,4507367,416402
28057741,EEI Colorín Colorete,"Avda Cruz Verde, 3",183,Zarzalejo,4489199,400196
28057751,IES Sierra de Guadarrama,"Avda Soto, 1",144,Soto del Real,4511910,434133
28057805,CEPA Las Rosas,"Calle Arcos de Jalón, 9",079,Madrid,4474704,447088
28057830,EEI El Arbol,"Calle Samuel Baltes, 45",180,Villarejo de Salvanés,4446594,476142
28057842,EEI La Colmena,"Calle Goya , 44",043,Colmenar de Oreja,4440702,466586
28057854,EA Villanueva del Pardillo,"Calle Real, 4",177,Villanueva del Pardillo,4482451,418431
28057866,EEI Ruiz Jiménez,"Calle José Picón, 17",079,Madrid,4476272,442977
28057957,CEE Fundación Alcorcón,"Calle Budapest, 1",007,Alcorcón,4466781,428849
28057969,CEE Hospital Universitario de Getafe,"Carretera De Toledo, Km 12,500",065,Getafe,4463114,436976
28057970,CEE Hospital Universitario de Móstoles,Calle Río Júcar s/n,092,Móstoles,4463194,425434
28057982,CEE Hospital Universitario Severo Ochoa,"Avenida Orellana, 1",074,Leganés,4463579,434630
28057994,CEE Hospital La Paz,"Paseo de la Castellana, 261",079,Madrid,4481307,441713
28058007,CEE Hospital Ramón y Cajal,"Calle San Modesto, 50",079,Madrid,4482036,441181
28058019,CEE Hospital Doce de Octubre,"Avda Andalucía, 5,400",079,Madrid,4469756,440776
28058032,EA Villa de Vallecas,"Calle Agustin Garcia Malla, 4",079,Madrid,4470331,447683
28058044,EA Colmenarejo,"Calle Madrid, 38-B",044,Colmenarejo,4490065,414223
28058056,EA Guadalix de la Sierra,"Avda Alejandro Rubio, 21",067,Guadalix de la Sierra,4515079,441296
28058068,EA Moraleja de Enmedio,"Calle Mirasierra, 61",089,Moraleja de Enmedio,4457229,427375
28058071,EA Pedrezuela,"Plaza Constitución, 6",108,Pedrezuela,4510617,449079
28058147,EEI Carantoñas,"Calle Dalia, 18",041,Cobeña,4491225,457576
